41,2.02,0.2,7.89,42,692,0.67,46,364,0.013,0.076,1.65
49,2.5,0.58,8.51,60,655,0.73,41,282,0.051,0.114,2.22
61,3.8,3.8,3,38,491,3.8,53,160,0.27,0.2,0
245,43.1,6.1,1.5,740,2800,6.6,1200,810,0.27,0.18,0
113,16,4.8,0.3,338,120,13.3,361,310,0.12,0.16,1
295,13.1,18.5,18.9,29,329,18.5,135,214,0.03,0.18,0
638,18.1,56.7,13.7,1223,0,19,640,0,0.51,0.14,0
64,1.7,2,9.9,50,145,2,33,28,0.09,0.06,0
93,19.5,1,0.1,18,0,1.1,227,0,0.14,0.1,1
268,0,0.4,94.8,20,7,0,0,0,0,0,0
388,0,0,96.9,3,3,0.1,0,3,0,0,0
387,0,0,96.7,3,3,0.1,0,4,0,0,0
285,24.3,4.7,52.2,84,0,2.1,122,0,0.03,0.07,1
110,14.6,5.4,0.7,18,109,7.1,37,37,0.01,0.25,0
74,12.29,1.11,2.87,68,419,3.75,124,180,0.03,0.05,0
63,12.6,0.3,1.6,83,0,6.8,136,0,0.03,0.24,3
17,1.8,0.2,6.2,630,75,6.9,35,42,0.02,0.2,9
97,20.5,0.8,0.7,17,0,0.9,199,0,0.13,0.1,1
104,17.7,2.9,0.4,22,240,1.1,200,240,0.2,0.3,0
91,14.4,3,0.6,9,170,5,274,290,0.15,0.2,0
260,27,6.7,22.9,26,1200,2.7,270,96,0.09,0.21,0
325,43.1,7.5,21.3,55,1500,10,650,240,0.4,0.5,0
285,51.3,6.6,1.7,505,1060,4.4,818,532,0.35,0.48,1
78,13.6,1.8,1,48,152,1,166,244,0.02,0.1,0
70,14.7,0.5,0.8,22,0,0.9,239,0,0,0,0
115,9.6,1.8,14.8,30,1687,0.5,139,232,0.14,0.06,4
88,16,2,0.3,110,1436,5.6,239,204,0.09,0.12,0
71,16.4,0.1,0,11,0,0.5,126,0,0,0,0
270,23.9,17.9,0.2,37,130,1.7,220,260,0,0.3,0
175,22.7,8.6,0,33,0,17.5,420,0,0,0,0
141,22.7,4.7,0.4,42,80,1.7,241,150,0.02,0.28,1
175,20.1,9.8,0.2,26,4300,8,144,190,0.04,0.11,0
183,19,10.3,2.4,286,500,8,215,150,0.09,0.14,0
26,2.4,0.47,4.62,15,13,0.43,63,377,0.055,0.101,30.42
27,2.17,0.48,4.84,14,13,0.33,62,403,0.212,0.101,33.44
74,1.74,2.16,13.82,36,0,0.21,36,365,0.725,0.138,19.79
282,18.25,1.4,63.3,1574,4,11.5,530,2114,0.772,1.997,164.19
61,3.93,0.51,13.15,415,1,1.74,101,312,0.055,0.263,54.87
85,5.06,0.51,19.18,595,7,1.74,139,618,0.083,0.752,29.3
294,0.2,0,79.7,1,6,1,4,18,0,0.01,0
292,0.4,0,79,0,9,0,0,38,0.02,0.01,0
314,0.45,0.02,84.91,18,1,0.25,8,248,0,0.516,0.08
315,0.3,0,85.4,0,0,0,0,0,0.01,0.01,0
319,0.12,0,86.49,3,0,0.02,3,20,0,0.403,0
318,0.26,0.02,86.05,7,1,0.11,9,156,0,1.519,0
313,0.38,0.02,84.73,10,1,0.14,8,203,0,1.417,0
309,8.2,4,71.6,996,10,20.9,279,2232,0.47,0.76,5
48,1.6,0.2,11.9,160,3,21.3,61,836,0.1,0.19,5
125,27.5,0.8,0,6,70,1.3,281,469,0.08,0.18,0
122,27.2,0.6,0,6,0,1.5,269,0,0.07,0.17,0
182,23.6,0.5,66.1,25,64,15.8,740,2780,0.94,1.86,246
16,2.4,0,5.7,6,14,1.2,63,263,0.19,0.2,47
200,16.5,10,12.1,90,2,3.3,190,660,0.07,0.56,0
59,12.99,0.43,0,26,479,1.48,166,237,0.03,0,0
55,11.5,0.6,0.1,15,227,0.5,149,273,0.04,0.05,0
160,10,1.36,27.09,54,1363,2.35,105,232,0.093,0.103,0
173,10.8,10.2,9.6,17,352,11.4,94,158,0.1,0.23,0
36,1.9,0.2,6.5,40,0,1.4,27,0,0.06,0.11,17
96,10.2,2.2,8.3,14,1305,1.2,102,29,0.02,0.01,1
100,22.2,0.5,0.1,20,0,0.9,175,0,0.02,0.11,0
124,26.4,1.3,0,0,4,240,81,0,0,0,0
86,17.5,1.2,0.1,51,0,1.2,218,0,0.09,0.12,2
78,7.8,4.3,1.9,26,334,11,46,72,0.04,0.3,0
69,2,0.5,14.1,12,327,2.1,22,42,0.11,0.09,0
114,3.6,1.1,22.3,19,303,6.2,40,97,0.1,0.12,0
66,2.6,0.7,12.2,22,394,4.7,28,79,0.17,0.09,0
114,3.2,1.4,22.2,47,276,7,48,115,0.13,0.17,0
49,5.09,0.5,9.19,192,4,9.74,100,180,0,0.322,35.8
41,4.23,0.27,8.06,193,5,13.24,90,271,0.07,0.318,24.29
29,1.6,0.2,6.6,166,3,1.8,41,224,0.03,0.28,12
35,1.9,0.3,7.9,174,2,4.5,83,648,0.04,0.64,33
168,29.3,4.7,0,15,0,7.7,268,0,0,0,0
125,22.36,3.28,0,61,49,0.45,274,465,0.09,0.12,0
83,19.2,0.1,0.1,40,0,0.6,283,0,0.15,0.2,0
238,7.1,19.5,8.3,65,0,1.4,41,0,0.23,0.01,0
90,17.5,1.3,0.8,42,0,2.9,246,0,0.12,0.09,1
86,17.5,1.2,0,67,0,1.8,239,0,0.05,0.1,0
119,21,3,0.5,26,0,0.3,191,0,0.2,0.24,1
179,24.5,3.2,57.8,41,57,13.4,1141,5512,5.91,4.07,225
13,2.57,0.41,2.89,1,2,0.76,71,362,0.242,0.257,0
356,0.2,0.4,87.5,20,14,0.5,10,13,0,0,0
347,20.7,1.2,63.4,55,723,4.2,514,1004,0.19,0.15,0
98,6.2,0.6,17,23,15,1.3,88,210,0.15,0.03,6
352,24.51,1.52,60.15,100,1,4.11,441,1420,0.156,0.358,5.29
158,11.29,0.67,26.66,47,2,2,225,460,0.037,0.118,0
40,0.12,0.03,9.81,5,92,0.04,2,4,0.004,0,0.03
110,8.3,0.2,18.5,32,3,2.2,80,340,0.29,0.14,16
93,6.9,0.4,15.3,23,1,1.7,120,340,0.39,0.16,19
98,3.6,0.4,19.7,33,330,1.8,82,37,0.04,0.04,0
379,22.37,2.47,66.91,717,23,8.42,279,1471,0.929,2.18,0
329,16.8,1,63.3,421,26,12.2,233,1989,1.3,3.23,67
388,26.66,2.73,64.17,340,10,8.97,402,0,1.675,1.666,0
361,28,1,59.9,403,9,9.5,466,2226,0.49,2.39,53
2,0.05,0,0.4,1,0,0.01,2,33,0.023,0.017,1.61
1,0.02,0,0.15,0,1,0.01,1,13,0,0.027,0.68
377,11.72,2.28,77.42,165,21,3.32,281,671,0.452,0.924,32.15
104,20.3,1.9,0,35,0,1.5,216,0,0.11,0.14,0
107,19.2,2.8,0,34,0,1.1,221,0,0.1,0.13,0
86,19.3,0.2,0.4,37,0,2.6,245,0,0.12,0.15,1
98,18.9,1.9,0.1,34,0,1.1,156,0,0.05,0.1,1
124,23.63,2.56,0,13,87,0.37,248,328,0.13,0.15,0
96,18.2,1.9,0.2,58,108,1.5,196,390,0.18,0.13,1
127,18.5,5.2,0.4,69,0,0.7,275,0,0,0,0
280,12.9,1.2,66.9,538,41,9.4,244,902,0.35,1.29,30
290,15.3,1.4,67.4,629,54,7.3,181,496,0.3,0.65,55
38,1.4,0.4,8.8,258,2,2.1,79,286,0.03,0.12,10
72,2.3,0.5,17.3,341,2,3.7,190,871,0.08,0.42,73
25,0.2,0.1,6.6,179,4,0.2,36,276,0.02,0.05,13
31,0.2,0.2,8.1,172,1,1.8,68,774,0.03,0.09,21
65,4.5,1,12.7,0,0,0,0,0,0,0,0
224,22.3,13.3,3.7,70,12,2.6,232,321,0.08,0,0
99,9.6,6.7,0,33,404,1.2,91,59,0.09,0.8,0
482,50.85,26.53,10.06,109,79,5.23,498,756,2.866,1.838,0
104,17.3,3,0.8,29,0,1,217,0,0.16,0.08,2
143,22.3,5.3,0,29,0,0.3,199,0,0.12,0.1,1
136,18.5,6.2,0.4,55,0,1.5,187,0,0.1,0.32,1
342,58.6,5.4,11.1,108,0,29.4,1,0,0,0,0
16,2.5,0.1,5.3,7,20,2.8,85,275,0.21,0.18,1
21,3.26,0.23,6.51,2,3,0.68,107,220,0.038,0.132,0
24,4.1,0,8.1,4,11,2,146,255,0.52,0.22,0
15,2.6,0.14,4.7,0,2,0.78,100,256,0.134,0.15,0.21
21,4.4,0.1,6,5,17,1.4,142,346,0.33,0.26,4
20,3.9,0,6.1,3,7,1,86,202,0.15,0.16,3
16,2.6,0,5.3,3,5,0.9,68,245,0.2,0.21,4
18,3.9,0,5.2,2,9,1.1,107,308,0.31,0.11,1
21,2.7,0.35,7.05,3,1,0.44,86,236,0.087,0.142,0
21,2.66,0.21,7.52,1,1,0.51,89,341,0.181,0.237,0.72
28,2.5,0.3,5.4,47,0,3.9,86,0,0.04,0.12,19
93,18.8,1.3,0.3,29,0,1,194,0,0.18,0.22,1
17,2.2,0.1,5.9,2,12,2.1,39,334,0.36,0.24,0
100,19.3,1.9,0.1,68,102,1.4,214,363,0.08,0.25,1
184,29.91,6.28,0,10,50,1.31,326,323,0.278,0.306,0
114,24.5,1,0.1,8,40,1.5,220,359,0.07,0.1,1
125,26.4,1.4,0.1,5,49,1.1,270,380,0.1,0.05,2
175,23.99,8.09,0,27,62,1.98,235,332,0,0.1,0
191,22.31,10.6,0,8,157,0.9,198,247,0.013,0.071,0.34
344,20.1,27.5,0.1,7,71,1.6,180,230,0.04,0.07,4
115,23.9,1.3,0.2,19,0,1.6,282,0,0.09,0.14,2
67,1.6,0.4,16.2,57,2,0.5,39,307,0.05,0.04,35
1,0.1,0,0.1,1,7,0.7,5,14,0.03,0,6
77,11.6,0.6,5.7,1117,0,3.3,46,0,0,0,0
116,16.9,0.6,9.8,469,0,6.4,68,0,0,0,0
77,11.9,1.2,4,195,0,1.1,41,0,0,0,0
110,12.7,1.4,11.2,1098,0,11.2,69,0,0,0,0
88,14,0.5,6,865,0,1.7,46,0,0,0,0
97,14.2,1.6,5.6,989,0,8.2,58,0,0,0,0
75,12.3,0.4,4.9,623,0,2.4,46,0,0,0,0
1,0.1,0,0.3,2,31,0,3,86,0.05,0.09,0
110,7.4,1.1,45.2,708,3100,6.3,186,7500,0.22,0.45,18
12,1.1,0.2,4.2,103,75,2.4,23,1242,0.03,0.13,14
16,1.2,0.3,6,145,10854,1.4,27,468,0.03,0.05,0
228,3.6,23,58.8,240,1383,5,127,4258,0.03,0.09,17
12,0.36,0.05,2.42,21,637,0.16,8,42,0.013,0.015,18.42
411,45.71,17.14,18.5,500,329,8.57,643,1129,0.714,0.857,30
396,50,12,22,1200,250,12,700,840,1,1.2,42
121,19.7,4,0.1,46,0,0.4,259,0,0.1,0.12,1
376,82.4,0.04,4.47,89,1238,0.24,89,1116,0.037,2.316,0
56,12.78,0.05,0,9,145,0.07,18,106,0,0.189,0
51,10.87,0.02,1.03,5,171,0,11,145,0,0.41,0
379,16.46,32.16,1.37,157,47,7.5,616,95,0.239,0.386,0
318,14.7,23.45,9.32,151,57,5.24,508,112,0.22,0.475,0
143,13.94,7.97,2.19,52,140,1.77,193,127,0.073,0.555,0
136,12.44,7.37,3.41,52,131,1.8,191,131,0.078,0.469,0
206,15.12,13.46,3.79,72,162,2.27,235,152,0.069,0.513,0
97,19.1,1.4,0.7,14,0,0.6,202,0,0.1,0.09,1
28,1.9,0.22,6.1,62,7,3.51,44,235,0.064,0.09,0
90,16.1,1.4,2,10,70,3.5,272,382,0.01,0.12,0
82,16.5,1,0.8,400,260,3.9,130,5,0,0.09,0
167,24.46,6.51,0.87,11,76,11.63,405,263,0.291,1.993,27.9
116,18.8,3.9,0.1,5,92,11,279,247,0.32,1.45,25
215,19.4,14.6,0.2,88,67,0.91,83,31,0.06,0.2,0
132,26.78,2,0,12,57,2.71,203,225,0.026,0.144,0
85,16.87,1.41,0,10,42,1.68,140,175,0.133,0.07,0
185,26.41,7.92,0.1,19,48,9.03,199,132,0.07,0.741,1.8
207,14.5,15.5,0,5,85,5.1,170,240,0.22,1.1,5
12,1.3,0.7,0,17,13,0.3,23,71,0.02,0,0
165,35.47,1.48,0,7,61,0.54,366,450,0.175,0.092,0
128,28.09,0.93,0,4,40,0.34,248,324,0.21,0.046,0
107,22.97,0.97,0,4,45,0.28,251,371,0.203,0.054,0
255,21,9.7,20.2,6,60,1.5,203,324,0.08,0.07,0
243,27.8,12.6,2.8,15,189,1.1,233,196,0.09,0.2,0
240,26.36,14.08,0,32,97,0.78,200,246,0.111,0.113,0
229,25.1,13.54,0,33,62,0.72,156,155,0.092,0.111,0
175,18.78,10.53,0,17,74,0.56,155,195,0.132,0.072,0
321,26.11,22.16,2.39,15,77,1.25,150,177,0.058,0.137,0
324,19.87,21.81,10.94,20,320,1.29,121,138,0.106,0.152,0
234,26.33,13.53,0,7,88,0.88,266,375,0.167,0.171,0
226,25.14,13.18,0,8,50,0.82,178,200,0.123,0.085,0
186,18.59,11.83,0,9,62,0.54,176,251,0.156,0.12,0
218,28.18,10.3,1.18,13,95,1.46,199,259,0.088,0.255,0
208,28.38,9.32,0.65,13,96,1.4,193,254,0.083,0.247,0
213,28.88,9.92,0,17,116,0.98,235,304,0.15,0.089,0
187,24.34,9.17,0,16,76,0.75,176,214,0.111,0.039,0
152,19.41,7.67,0,9,84,0.62,170,234,0.159,0.066,0
317,18,20.8,13.7,10,119,1,124,254,0.07,0.2,0
331,15.05,29.59,0,26,59,0.84,112,147,0.014,0.072,0
330,19.82,23.52,8.7,31,276,2.15,115,151,0.1,0.237,0
143,27.8,2.6,0.1,9,62,1,109,213,0.17,0.28,0
115,24,1.4,0.1,11,58,1.1,110,327,0.2,0.21,0
289,22.54,17.35,9.42,21,292,1.37,155,185,0.115,0.189,0
177,19,10.6,0.1,10,66,0.9,170,59,0.2,0.21,0
247,26.1,15,0,5,74,1.2,158,232,0.03,0.25,0
137,19,6.1,0.1,22,80,1.2,166,245,0.08,0.12,0
280,23.9,17.1,6.1,25,377,1.6,201,247,0.13,0.13,0
107,23.1,0.7,0.5,8,54,0.5,210,286,0,0,0
339,12.6,31.6,0,9,58,0.5,113,131,0,0,0
122,20.4,3.5,0.8,7,51,0.5,223,303,0,0,0
128,18.9,4.9,0.9,10,72,0.6,184,230,0,0,0
108,20,1.3,2.8,10,73,0.7,185,298,0.14,0.13,0
118,22,2.6,0.2,11,63,1,169,59,0.21,0.17,0
900,0,99.8,0,0,0,0,0,0,0,0,0
254,16.5,12.2,19.1,25,410,10.9,175,218,0.32,0.26,0
7,1.1,0.2,0,2,30,0.5,21,65,0.02,0.09,0
54,8.9,0.5,2.9,63,0,8.6,188,0,0,0,0
83,11.9,1.7,4.4,58,0,5.1,175,0,0.02,0.29,2
172,23.8,4.48,7.39,33,369,6.72,285,268,0.3,0.42,13.6
74,10.3,1.1,5.1,82,0,6.6,163,0,0.02,0.32,3
70,0.6,1.2,15.3,39,76,3.1,69,458,0.16,0.15,11
43,3.2,0.4,8.8,80,3,17.8,92,453,0.2,0.16,43
39,2.6,0.7,7.4,54,3,15,71,685,0.18,0.24,25
38,0.44,0.09,10.03,11,42,0.09,16,193,0,0.035,5.64
40,0.95,0.15,9.28,24,66,0.46,42,292,0.092,0.055,8.5
31,0.97,0.13,7.01,25,16,0.24,39,266,0.025,0.052,0
31,1.02,0.13,7.03,24,23,0.28,42,299,0.037,0.062,3.02
350,0,0.2,86.6,41,7,0.4,46,14,0,0,0
358,0.08,0.07,88.75,98,8,4.69,15,2,0,0,0.06
123,0.03,0.04,30.38,35,3,1.58,4,2,0,0.131,0.06
265,0.2,0,68.2,0,10,0.7,0,0,0.01,0.02,0
49,10.5,0.3,0.3,211,0,1.5,312,0,0,0,0
85,15,2.3,0.1,26,194,7.3,418,331,0.22,0.11,1
115,23.4,1.6,0.2,10,0,1,375,0,0.66,0.59,0
109,13.7,0.8,11.1,5,221,0.6,197,110,0.15,0.28,1
109,25.2,0.2,0.2,48,140,0.4,280,480,0.09,0.12,0
82,18,0.5,0.1,23,162,0.2,209,222,0.06,0.05,0
258,56,2,0.3,26,500,2.6,352,930,0.1,0.15,0
95,12.6,4.3,0.7,134,0,4,98,0,0.38,0.1,0
87,19.5,0.3,0.3,35,0,0.4,193,0,0.12,0.16,1
202,45.1,1.1,0,269,2792,1.8,497,591,0.11,0.16,0
82,18.2,0.43,0,33,97,1.17,219,403,0.12,0.04,0
69,15.42,0.32,0,29,112,0.72,197,357,0.12,0.06,0
92,20,0.7,0.1,21,0,0.4,98,0,0.1,0.08,0
127,13.1,7.9,0,105,128,2.2,181,268,0,0,0
313,65.4,3,1.8,184,967,2.6,649,940,0.26,0.32,0
76,14.4,1.3,0.6,28,7439,0.8,75,184,0.06,0.05,1
66,14.7,0.4,0,15,2562,4.9,161,243,0,0,0
93,19.5,0.9,0.5,92,0,2.5,203,0,0,0,0
2,0,0.1,0.2,26,13,1.7,1,57,0.1,0,12
96,17.5,2.1,0.5,47,0,1.2,222,0,0.18,0.14,1
111,18.8,2.6,1.9,187,0,3.9,204,0,0.04,0.43,3
276,3.73,0.25,72.57,39,2,0.75,116,805,0.14,0.815,18.79
105,1.45,0.1,27.56,14,1,0.28,42,310,0.018,0.231,85.99
266,2.2,0.2,71.3,71,0,0.8,58,550,0.07,0.04,0
75,0.12,0.44,17.75,3,30,0.06,4,13,0.029,0.02,0.07
62,12,0.8,1,98,0,5.4,162,0,0.01,0.18,2
145,7.3,0.2,64.5,811,2900,5.5,207,3700,0.05,0.32,1
339,11.19,0.77,78.4,261,6,25.88,454,1415,0.337,0.363,16.73
89,1.91,0.13,21.52,29,1,0.93,76,237,0.036,0.171,5.31
134,5.7,3.2,20.5,13,300,9.2,51,104,0.07,0.42,0
136,6.3,2.8,21.5,19,325,4.8,77,135,0.05,0.31,0
156,6,4.4,23.1,15,308,6.6,66,153,0.15,0.46,0
135,5.8,3.3,20.6,20,324,6.6,62,125,0.07,0.44,0
137,6,3.3,20.7,24,149,3.5,79,163,0.02,0.57,0
89,5.93,0.02,15.56,25,3833,1.7,154,225,0.03,0.07,0
72,12.6,2.1,0.6,9,75,1.3,14,23,0.02,0.23,0
79,17.6,0.2,0.5,22,0,1.1,184,0,0.17,0.14,1
96,19.4,1.2,0.5,66,0,0.9,225,0,0,0,0
339,12.53,1.12,76.64,299,29,5.41,443,1450,0.04,0.844,11.36
49,1.48,0.14,11.35,43,4,0.36,61,184,0.034,0.082,3.73
324,10.67,0.89,74.59,246,22,2.11,498,1700,0.12,0.736,0
56,1.7,0.11,13.08,40,3,0.32,67,231,0.007,0.065,5.06
22,0.3,0,5.1,4,7,0.7,5,133,0.06,0.02,7
112,16,4.6,0.5,18,0,0.4,163,0,0.04,0.12,0
280,44.8,9.8,0.2,25,1200,20,163,220,0.04,0.08,0
61,7.2,3,0.9,101,0,1.2,103,0,0.04,0.1,0
343,12.4,0.7,72.2,86,517,2.3,123,258,0.87,0,0
354,1.1,1.1,83.7,60,2,3.3,17,3,0.02,0.03,0
230,4.4,3,46.7,16,0,0.6,84,0,0.01,0.06,9
47,0.33,0.11,11.23,15,76,0.23,3,12,0.047,0,0
98,20.3,1.2,0,34,0,1.2,174,0,0.05,0.1,0
133,0.6,0.02,32.54,12,1713,0.21,14,161,0.013,0.071,0.6
225,9.4,14.5,14.1,73,168,2.3,148,301,0.37,0.1,0
15,1.19,0.08,3.23,190,0,0.77,19,198,0.298,0.075,107.99
35,0.1,0.6,7.2,6,69,10,2,0,0.05,2.22,9
184,16.6,12.5,0,11,0,7,165,0,0,0,0
91,20.1,0.6,0,46,0,1.5,205,0,0.06,0.15,0
101,18.8,2.3,0.1,24,0,1.2,197,0,0.11,0.18,1
93,18.9,1.4,0,35,0,0.7,178,0,0.15,0.18,1
90,20.4,0.3,0,52,0,1,215,0,0.13,0.15,1
121,18.5,4.5,0.3,13,0,2,145,0,0.15,0.2,0
102,19,2.3,0.1,37,0,1.3,191,0,0.12,0.1,1
130,21.3,4.3,0,40,0,1.2,156,0,0.2,0.21,1
98,20.8,0.9,0.2,51,0,1.4,218,0,0.2,0.26,1
87,17.8,1,0.4,57,0,0.6,235,0,0.19,0.2,1
102,21,1.2,0.4,56,0,1.1,343,0,0.09,0.18,0
95,19.5,1.1,0.4,55,0,0.9,189,0,0.1,0.15,1
99,20.2,1.4,0,42,0,1.1,233,0,0.07,0.18,1
97,18,2.2,0,49,0,1.1,249,0,0.18,0.15,1
120,16.3,5.5,0.2,15,0,0.6,252,0,0.13,0.12,1
107,19.8,2.5,0.1,44,0,0.7,244,0,0.12,0.18,1
100,17.8,2.7,0,81,0,9.1,197,0,0,0,0
94,19.5,1.2,0,64,0,0.7,230,0,0.16,0.13,1
119,22.5,2.6,0,54,110,0.5,220,410,0.04,0.06,0
104,19.5,2.3,0,29,0,1,115,0,0.03,0.05,0
125,20.7,4,0,34,91,0.4,160,350,0.04,0.06,1
83,18.1,0.2,0.9,40,0,0.6,232,0,0.15,0.2,1
103,18.6,2.6,0,35,0,1.2,184,0,0.14,0.21,0
88,19.5,0.4,0.4,56,0,0.7,244,0,0.13,0.15,1
210,22.7,12,0.1,24,55,0.2,260,500,0.14,0.09,3
206,22.2,11.9,0.1,20,50,0.2,220,440,0.16,0.07,2
83,18.4,0.1,0.8,33,0,0.5,270,0,0.26,0.15,1
91,20.3,0.5,0,68,0,0.7,130,0,0.15,0.12,1
96,18.5,1.7,0.4,18,0,0.3,259,0,0.12,0.09,1
103,20.2,1.7,0.3,51,0,0.5,287,0,0.18,0.21,0
97,19.3,1.6,0,38,0,1.2,189,0,0.1,0.13,1
343,19.61,2.1,60.56,56,4,5.15,499,1181,0.282,0.362,0.56
345,22.08,2.07,59.43,88,6,4.54,408,1070,0.065,0.383,0
155,10.02,1.12,26.28,43,2,1.82,151,209,0.023,0.337,0
138,8.11,0.77,24.46,23,2,2.16,165,278,0.049,0.336,0
166,9.51,1.02,29.37,27,2,2.5,242,573,0.137,0.176,0.27
81,16.9,1,0,20,0,1,194,0,0.06,0.07,1
16,0.6,0.1,3.7,22,1,0.3,19,200,0.01,0.01,27
12,1.1,0.1,2.4,11,11,1.4,44,286,0.07,0.01,9
146,15.4,8.8,0.2,32,119,0.4,187,233,0.11,0.06,2
68,11.8,1.6,0.9,90,0,22.7,126,0,0.05,0.13,1
133,60.9,2.4,0,2430,1480,24,0,462,0,0,2
46,5.8,2,1.3,42,322,4.3,83,146,0.35,0.18,0
165,26.02,4.4,3.76,10,49,17.92,241,150,0.258,2.196,23.6
125,18.7,3.9,2.6,16,75,18.2,327,299,0.25,2.59,13
179,11.7,13.8,0,15,21,1.6,93,27,0.03,0.07,0
219,8.7,20.2,0,20,21,1.2,61,40,0.07,0.05,0
358,10.8,34.6,0,16,54,0.2,133,127,0,0,0
272,20.6,20.3,0.2,14,448,0.4,72,86,0.09,0.11,0
86,18,1,0,7,92,22.4,257,340,0.1,0.09,0
171,14,11.9,0,21,13,1.4,130,14,0.01,0.03,0
71,11.9,2.2,0,18,54,2.3,119,104,0.07,0.1,0
151,25.4,4.7,0,13,80,5.29,240,143,0.396,1.586,10.6
109,16.7,3.7,1.2,76,114,4.5,247,196,2.4,1.01,0
148,23.6,5.05,0.4,7,35,5.83,178,206,0.555,1.702,2
113,18,4,0,6,133,3.5,187,235,0.16,0.42,0
111,17.3,4.1,0,12,121,1.2,139,178,0.12,0.17,0
73,15.4,0.8,0,12,195,0.3,118,131,0.05,0.04,0
238,21.94,16.05,0,0,73,0.98,82,33,0.016,0.057,0
212,23.16,12.59,0,70,132,0.58,75,63,0.026,0.106,0
220,28.91,11.65,0,13,332,0.92,162,201,0.475,0.189,0
332,9.9,32.1,0,12,73,0.1,93,100,0,0,0
152,20.7,7.1,0,22,85,3.8,315,308,0.11,0.22,0
99,16.6,3.1,0,8,81,16.41,186,151,0.079,0.322,7.9
85,14.08,2.72,0,7,153,18.9,196,303,0.085,0.43,12.3
172,10.43,0.46,74.35,87,10,3.49,474,2375,0.425,1.36,7.11
39,2.23,0.11,17.16,20,2,0.63,107,533,0.042,0.081,2.77
35,2.18,0.09,14.92,17,2,0.53,100,561,0.044,0.088,1.34
175,11.5,10.3,9.1,22,526,8,103,284,0.24,0.26,0
202,18.7,13.59,0,8,50,0.7,164,293,0.439,0.022,1.2
265,24.83,17.59,0,9,79,0.94,229,360,0.631,0.097,0
289,26.51,19.54,0,13,45,1.09,151,166,0.245,0.103,0.7
230,17.77,17.06,0,9,64,0.73,185,287,0.61,0.176,0.87
129,21.29,4.23,0,5,46,0.64,188,348,0.582,0.029,1.07
134,20.51,5.11,0,5,48,1,171,315,0.461,0.105,1.48
137,21.13,5.14,0,5,45,0.73,195,344,0.571,0.111,1.06
132,20.79,4.81,0,5,51,0.61,201,349,0.972,0.012,0.94
138,20.9,5.39,0,4,49,0.52,184,334,0.6,0.103,1
135,20.03,5.44,0,4,43,0.87,180,337,0.58,0.066,1.48
210,30.21,8.93,0,7,63,0.96,299,450,1.1,0.263,1.35
209,30.63,8.7,0,7,42,1.01,202,271,0.692,0.151,0.41
121,21.3,3.34,0,3,57,0.74,216,374,0.377,0.349,0.31
199,17.51,13.74,0,7,52,0.73,167,300,0.465,0.144,1.7
144,22.9,5.13,0,5,45,0.46,225,395,1.069,0.108,0.96
184,32.06,5.18,0,6,49,0.54,273,412,0.821,0.096,1.16
203,35.08,5.94,0,7,28,0.63,200,233,0.565,0.36,0.71
135,24.03,3.6,0,4,39,0.38,222,354,0.273,0.179,0.52
258,24.06,17.23,0,7,65,1.06,250,436,0.65,0.374,0.9
276,25.43,18.56,0,10,42,1.15,179,248,0.571,0.319,0.53
221,17.21,16.36,0,8,51,0.73,183,301,0.66,0.293,0
209,28.47,9.74,0,8,99,1.2,255,412,0.715,0.391,0.89
201,29.14,8.46,0,14,54,1.21,178,244,0.559,0.298,0.48
154,19.78,7.72,0,10,71,0.83,178,289,0.522,0.301,0.38
186,19.78,11.25,0,6,49,0.65,183,325,0.662,0.092,1.12
186,17.92,12.16,0,6,56,1.58,184,307,0.566,0.234,1.95
231,17.88,17.19,0,18,52,0.71,179,297,0.374,0.118,1.63
469,22.78,41.2,0,14,80,0.68,256,381,0.727,0.578,0.62
414,19.58,36.64,0,7,40,0.58,140,173,0.43,0.264,0.32
379,13.27,35.7,0,6,55,0.42,143,231,0.489,0.163,0.44
316,17.12,26.89,0,24,102,0.68,144,241,0.346,0.13,1.52
140,20.46,5.82,0,7,59,1.82,192,323,0.674,0.472,0.09
172,30.23,4.76,0,5,57,1.03,277,479,1.098,0.376,0.63
177,32.32,4.31,0,5,37,1.33,217,289,0.855,0.35,0.31
123,22.21,3.15,0,3,46,0.78,211,373,0.868,0.298,0.26
134,18.84,5.91,0,5,48,0.92,175,328,0.634,0.076,1.47
151,20.09,7.18,0,7,54,0.83,181,330,0.427,0.179,1.64
159,20.56,7.92,0,5,50,0.69,181,327,0.522,0.109,1.08
131,20.82,4.68,0,5,62,0.99,173,318,0.771,0.095,1.59
143,20.49,6.13,0,4,41,0.68,209,371,0.591,0.178,1.27
298,17.98,24.52,0,4,50,0.39,152,282,0.247,0.081,1.29
941,0,100,0,0,0,0,0,0,0,0,0
132,14.1,6.9,2.4,16,330,1,146,253,0.33,0.15,3
137,11.1,3.7,15,81,4991,7,142,525,0.76,0.32,0
173,12.5,5.59,18.5,92,4206,2.17,195,609,0.763,0.132,4.2
164,10.9,2.1,25.3,39,0,1.2,233,434,0.15,0.25,12
187,11.71,6.03,21.84,71,4616,1.44,174,484,0.163,0.258,0
193,13.73,7.25,18.94,79,4339,2.07,218,539,0.588,0.837,11.2
37,2.9,1.3,3.4,38,505,4.9,49,125,0.07,0.13,0
32,3.49,0.28,5.81,67,2,1.27,96,391,0.025,0.126,2.52
